,age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,flag
7173,"(50.0, 54.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Other-relative'},{'White'},{'Female'},"(40.0, 54.0)","{'Germany', 'United-States'}",{'<=50K'},OpDpsdflIzeBdebdYJdgMbjW3GeAfzEtZvhEE66NlBuDpXiSP7+gkPYOE5uRg/HObOK/fKkTHWbi++BQys16m2iHOPhBvH48LSMilUnRt4xs9+FkoQy09qQbuJqisFIOiitTCY7FLN238R6mezmLbokc1P4BgytQE+49lmI9ZFg=
28,"(58.0, 67.0)",{'Private'},"(9.0, 10.0)",{'Divorced'},{'Adm-clerical'},{'Other-relative'},{'White'},{'Female'},"(39.0, 41.0)",{'United-States'},{'<=50K'},cUICkPGdWcMcnDFp/pkJDPDx19BZ9qGr13zDBOVyFVEDQQuveuX9b6TLX5+l4TT/aRJDYVS1sAVYPn42JDwmPQIK2EinTd74Gg9ssvtC9XeRDV1/S333WlyE5nRazhkxm1gLMSseHOQYPDuzRG0iYsItFHzcE4Y5n7ThY42XSlY=
260,"(58.0, 67.0)",{'Private'},"(9.0, 10.0)",{'Divorced'},{'Adm-clerical'},{'Other-relative'},{'White'},{'Female'},"(39.0, 41.0)",{'United-States'},{'<=50K'},Ju6rhNqY5SmC7hTfVMygZCbg4rTibab8L8jNoTrNF0ytat74XGBp61YtkN7BCkPoAkDfllUXa59OV22uL1MoVYec3kZ3JC7x/zwREssIcectp6IEpsv/QM1e8d50AIfGCZnMWjyW85uZSUE8UQ+gdPEZkq9Tx7FOWNOjeY3pfxs=
2423,"(58.0, 67.0)",{'Private'},"(9.0, 10.0)",{'Divorced'},{'Adm-clerical'},{'Other-relative'},{'White'},{'Female'},"(39.0, 41.0)",{'United-States'},{'<=50K'},nBUo/OV1tqQpOH35H8wSH34vixkVPfyv3uzNPNFIA0TQMZiLL8W+cY6S0/vpARlHoQG3eqGJs5+mjvoucD5oItQxbJE7iOsAwsdynK7m6IQhtJ36jdlvvKJuKsObujQrwP9LJl10xnUEQHjVaX+s9CcC/HGjWAXd+O3dSsw4pos=
4247,"(58.0, 67.0)",{'Private'},"(9.0, 10.0)",{'Divorced'},{'Adm-clerical'},{'Other-relative'},{'White'},{'Female'},"(39.0, 41.0)",{'United-States'},{'<=50K'},JucsPIXnYb+f2IVUy8vKXO08M9dD18Rh8NNo8guepLMNaUlPTl9mOxfLeeOFc+0E3X4MI5gH5ybIVmUG1M2ANcrme/bsB8CbCJi/pRpHIS546DtXNOk3it/o0mi6MZkcI+mnc1vsPqhZh9mlfdFKX2msJ8SIQ+K6/k8bIAAh/2w=
5337,"(58.0, 67.0)",{'Private'},"(9.0, 10.0)",{'Divorced'},{'Adm-clerical'},{'Other-relative'},{'White'},{'Female'},"(39.0, 41.0)",{'United-States'},{'<=50K'},pX78Zp/l6sq/DRFPHmZ6QHAhD1nVr7WToITzYlLKY2rKW36ipwO1zJ7kyippKF+Yed3cDOZcEEExVL/v3CrnCYtVDwuNqdNxVmetRzuwFjqM0dODmoZo5OF6h/QNjfyfQvnvYNyG4nCdhrwsgQGwnpTPPPR6IM9C+1lLKOWV+5w=
5598,"(58.0, 67.0)",{'Private'},"(9.0, 10.0)",{'Divorced'},{'Adm-clerical'},{'Other-relative'},{'White'},{'Female'},"(39.0, 41.0)",{'United-States'},{'<=50K'},a/3weuSZ8iCCeXKHBmOXss6sZWP/f+H39OqihjVwQV5EYdHtsmUHMYyoCjY1RXiQ3mALjltgJCI6p6VxRZwW/j7ed/HJydfRupnZKimY7wQhQNeXtNl4ztQdIT6gXJxoRPKbKAdsHM0/SK7AWJhUyYSaas/sD2lDbG94R7zmvZU=
225,"(53.0, 63.0)",{'Private'},"(3.0, 9.0)",{'Divorced'},{'Machine-op-inspct'},{'Other-relative'},{'White'},{'Female'},"(35.0, 40.0)","{'Canada', 'Nicaragua', 'United-States'}",{'<=50K'},KPGxRT5Od6TUFjsJiTjxOSK8F4uUndUu0PMVffVLfziRb5Km/VipzjcQE4/UNf/qCC0OQarsLrs4tI+YZifPRDXwHjcXg8JlspMxr8hbKOvfit9kuFRa5EWpia8IDBR9juA6yS3jSApVINyDJVCszHFVQ5SKDzFB1vSCn3Cka7w=
3192,"(53.0, 63.0)",{'Private'},"(3.0, 9.0)",{'Divorced'},{'Machine-op-inspct'},{'Other-relative'},{'White'},{'Female'},"(35.0, 40.0)","{'Canada', 'Nicaragua', 'United-States'}",{'<=50K'},OTN+7XK4CeZ3G0j2tBzBY1oYkY7hpd0PbZHPZO4FN7/iJ1pQDXOO6mmzIbXP5WxLoJcyJ0zfWY3RZ6uArx/o4BJYZ+kK8Cs0L03wpt+ReJf9nQaUxZMolquFcL0jqRZoKpAnFvRI12Xrq6IfN6z/0rSVdoiJaed8dP2XdxVxLlc=
7416,"(53.0, 63.0)",{'Private'},"(3.0, 9.0)",{'Divorced'},{'Machine-op-inspct'},{'Other-relative'},{'White'},{'Female'},"(35.0, 40.0)","{'Canada', 'Nicaragua', 'United-States'}",{'<=50K'},ZRdt2fzrrm0WdJyrWXjZd9k6TdvnRBLouPsQbCvn69xupBARgKIF1IBNLX3TG6pQGQJhKRjbT+0rMyQ6WJVRV4JDUgiQ4OHOD0RCN/9ETSANyAf+YnBNcsXBowF4gh4HPB5xjfkYR+HKGIui1mNZnd5wVxXiulnjPCikb3+UEa4=
7584,"(53.0, 63.0)",{'Private'},"(3.0, 9.0)",{'Divorced'},{'Machine-op-inspct'},{'Other-relative'},{'White'},{'Female'},"(35.0, 40.0)","{'Canada', 'Nicaragua', 'United-States'}",{'<=50K'},ih/Bw3iBR9R9t+xP1GnUA6XAKINb/t7O+KUDWmoOgaX+QindkTLtIg0WhY9/g8XT60Xen55JJ0FLz9GOfIU8JqakEaHN/1bP6ghG3hJidRfKIy9x2povEYcoFrTQmin0r/aXyOzBD3jGehdOKfbt3SThBHoTGvrvNbVlNpJGpa0=
7601,"(53.0, 63.0)",{'Private'},"(3.0, 9.0)",{'Divorced'},{'Machine-op-inspct'},{'Other-relative'},{'White'},{'Female'},"(35.0, 40.0)","{'Canada', 'Nicaragua', 'United-States'}",{'<=50K'},pVjUX3UBO+y+73fjDEcZfkzNKm8+sA4DSXp2/Ieyd0vbNpP8FbJzq552C2QPAqwzTMNRO4WIoUB6z/epEBQHARQGUg69l9EVQ/LSYBsou8iBmlBXMKAR+LVZqR2bJW896QqvtiyBU4/sgCHKiPuhmwt3/+ZDrHDvwW6eDewrRLI=
8184,"(53.0, 63.0)",{'Private'},"(3.0, 9.0)",{'Divorced'},{'Machine-op-inspct'},{'Other-relative'},{'White'},{'Female'},"(35.0, 40.0)","{'Canada', 'Nicaragua', 'United-States'}",{'<=50K'},KTDHDqOc/EM7K7QpA8F2MKEeEZWs7X3a3Im+ro+Npg8yhoWj8cx7QG/PG0f5pFkvWLXmtV+hmfCVb3460FD4w8JdWrqElaal8XG6PQeGTaUDBBYmQQR7Jt+Tx2aKr8UbFQ0Qe6n9Wet7tpyzv7thRnRdSJNRWlI+Oc6IRSNsw9k=
506,"(50.0, 64.0)",{'Private'},"(3.0, 13.0)",{'Divorced'},{'Sales'},{'Other-relative'},{'White'},{'Female'},"(29.0, 38.0)","{'Italy', 'United-States'}",{'<=50K'},TwuZDMsChUvrLZhei769WbxVAQsoT3vTSnR7mEZnuxWg+KnYRo8cMUHWf4AZJeT0W19EXBRv2vs+j8/wukVh7CmEuT5vd2FoLfzx41wly2qvn4j3obbJ1JoV+WaTW3XmTawlP/dYJ71OqXx+CA2sU5tYrHK/jeAN4sWLmGJ8fCc=
640,"(50.0, 64.0)",{'Private'},"(3.0, 13.0)",{'Divorced'},{'Sales'},{'Other-relative'},{'White'},{'Female'},"(29.0, 38.0)","{'Italy', 'United-States'}",{'<=50K'},FlwUk6CIeyGSVKwp+dTiHZMg1vUyZuy1HC820fwCLijLiSiDwADBiqFpJZ3emv6bjF8ZcTTIY0CsAuD/EKCrCUSNXBjDeychqIiHwtcoPff+Vgsu6wSbwVirPPBnkw6oGSg+nNhFQoRAnjPvaGxt5F85KTAIxdnSLTuKInU4ch0=
1089,"(50.0, 64.0)",{'Private'},"(3.0, 13.0)",{'Divorced'},{'Sales'},{'Other-relative'},{'White'},{'Female'},"(29.0, 38.0)","{'Italy', 'United-States'}",{'<=50K'},dlWQwguxP9KGs9N+igdcO0kXDuHGkYUppM4jlt7HZLiPl6yQ+wVXpURBqC/LruH5FiNIlV7+t+qaeiP69MM4pUoq9C+JLYTIt9nP2wo6aRl6megKNyakHmIP8o/K8PfHSzZ7VhKlcU5TlDZYfLEMdKawJksPjQiJobmLCNe0KuA=
1976,"(50.0, 64.0)",{'Private'},"(3.0, 13.0)",{'Divorced'},{'Sales'},{'Other-relative'},{'White'},{'Female'},"(29.0, 38.0)","{'Italy', 'United-States'}",{'<=50K'},m1Oa4yXk9v84NOdHnwCcm1eS16l4DgSW6hTFb1OeeuKAM5mBPrwmc+JU/UmrIRfue+QPpJ8PieHswKEAl17ap6kz070bP6+ozEBfZHTBeutetLc1IKxphnIu5Oo4cozW1eaDwZbhnJW18un2LazwQYYyZ2J7xubeNRSLCt8mIt8=
3782,"(50.0, 64.0)",{'Private'},"(3.0, 13.0)",{'Divorced'},{'Sales'},{'Other-relative'},{'White'},{'Female'},"(29.0, 38.0)","{'Italy', 'United-States'}",{'<=50K'},ql4ASSWk9Y1e+bzUYEoLY70CUzDi368K34m29oM2ycm8eJ+G3bDYDaW7ABvhaW/gofsbaZzRTpP1qS1W/0W6GfNmXvya0hVHF3Eyy56gVt2vLJ2rUnT8sn0XfMwA6ob1aBSF/zaoUh2KM8xgTpNBac+V7aaObuL1SWxm55xiNU4=
5128,"(50.0, 64.0)",{'Private'},"(3.0, 13.0)",{'Divorced'},{'Sales'},{'Other-relative'},{'White'},{'Female'},"(29.0, 38.0)","{'Italy', 'United-States'}",{'<=50K'},ZM+732DSjBEoNQZinqhh9uD0UXjR2Kf8KHFfLtPQlQUOopMaLrUwLwpPeAA3cdkG+TaVhOPrivU+XQttIW0FV8tyc9q87G+m/jFHrI5gWggsZdBOwm2aB20d2Em6kG7UAknfbKubfaqyrhZGph9Ppu2QSw08LBHZ6wDMAWAUxzs=
365,"(53.0, 63.0)",{'Local-gov'},"(9.0, 14.0)",{'Divorced'},"{'Other-service', 'Prof-specialty', 'Adm-clerical'}",{'Other-relative'},{'White'},{'Female'},"(35.0, 36.0)","{'?', 'United-States'}",{'<=50K'},YLURWYixqCH66GmnmXEiIHzL8OZFinQByeklo1qhOAdbkxUOdZOcb59lQgtLU3s63u5sHJodeK9fa/emlosJS8/bQUSYjAc52+uOlCLL6YAByQ+FghUg0gYBkDVqwU8WxPhA3ix64pi0eneFUdwnvpzymZ5ZzFj4D0YTU8iR3To=
1325,"(53.0, 63.0)",{'Local-gov'},"(9.0, 14.0)",{'Divorced'},"{'Other-service', 'Prof-specialty', 'Adm-clerical'}",{'Other-relative'},{'White'},{'Female'},"(35.0, 36.0)","{'?', 'United-States'}",{'>50K'},AfgzPQ99cxBXcso2bEpIw3aKnSb1yzjXmrnl7P8yG2MRNTq7a5bFFvCdopplvIDxOHhHUtUrYltyGtpjrsMNBNNJJk9ZgItC2jxHo/oxeVp5uvs/6sl4CzZWRPARIgmIbm6zkyQbrwZNsU40ieGWj8x6UB8FQ4A7fHf0xRjKzNk=
2896,"(53.0, 63.0)",{'Local-gov'},"(9.0, 14.0)",{'Divorced'},"{'Other-service', 'Prof-specialty', 'Adm-clerical'}",{'Other-relative'},{'White'},{'Female'},"(35.0, 36.0)","{'?', 'United-States'}",{'<=50K'},FmUelcsPhWotcGYYIXHveKGM7WDb6qE6NqhB/FiJJF2JgQuqz54lxkHudOx8QZuI4MOnYeJkm6+cczJmbgFlEqdehx/VmOtWYMeSHNDJNFpebrfH4sj7uezCVd7ABuU2PFyh9P7620IIzZ7M7IRKL+K/iaR7dn4Hq7xU60YpIkA=
5103,"(53.0, 63.0)",{'Local-gov'},"(9.0, 14.0)",{'Divorced'},"{'Other-service', 'Prof-specialty', 'Adm-clerical'}",{'Other-relative'},{'White'},{'Female'},"(35.0, 36.0)","{'?', 'United-States'}",{'>50K'},fgFYEl4g2CLJ9h6tfveg00K2rNzQvi6if/YnpGBQg80Fbuf/4xeV+6yfDhkRJpN0rE/TZ61A7bX5WOhYNd+0+tcI0J+CcV8Zuf9ZUmCVDnXakWKEdPBa8kO31mpZ/6ZjyXJNr1+4HmFSJ9snpPScPf8/hG8CR/ex/RRG4mVL2mY=
6180,"(53.0, 63.0)",{'Local-gov'},"(9.0, 14.0)",{'Divorced'},"{'Other-service', 'Prof-specialty', 'Adm-clerical'}",{'Other-relative'},{'White'},{'Female'},"(35.0, 36.0)","{'?', 'United-States'}",{'<=50K'},N70UgHPu2TCEh3uMDxqoHWleZPX5ymRWi+R5mdgSjpRjeTDgGVcllnjn0BkRy1Fjlcr+BJKhkZmomcKj/dbogk77h6Zb3yPdb7SWRg9/TTZJJRvs/YQW7OV8i3EjXpXSijcrzwwUTkW/CwV8UYSBnJFNi07mdZfEPNaVk9XhWls=
7867,"(53.0, 63.0)",{'Local-gov'},"(9.0, 14.0)",{'Divorced'},"{'Other-service', 'Prof-specialty', 'Adm-clerical'}",{'Other-relative'},{'White'},{'Female'},"(35.0, 36.0)","{'?', 'United-States'}",{'<=50K'},PtNV0umMwVJTONrv2WdKeSJCG1x/vqL3tdOkBpC48giYDpHatmGklUylvmjJslGArAWB2lBsC+Oo5TVoy0DaYrlUpVb7ViQQfZzV/k1PZLne711dEx6T2+RMZ43k7EIwcWL8WEa+TsHu7J1wmJZWUQu/e7dUAZrqLsvHjwSNpl0=
37,"(52.0, 58.0)","{'?', 'Private'}","(5.0, 14.0)",{'Separated'},"{'?', 'Prof-specialty', 'Transport-moving', 'Sales'}",{'Other-relative'},{'White'},{'Female'},"(21.0, 99.0)",{'United-States'},{'<=50K'},n+UcBPizOjmf74lt/RC/W0JShLbQd47IouPL8p3tb7tTb89qNTUi79X/16in+DqQFD1l+9E1lrqaDRUPnLNYP9rARz/+sqo5vqZBBSq1NI7G91MG2WyuTT+syGP1nFhsRMG6inf0yrNyhZ/fz6GMnJwDq0O8JUI3Bhitqj8z8l0=
215,"(52.0, 58.0)","{'?', 'Private'}","(5.0, 14.0)",{'Separated'},"{'?', 'Prof-specialty', 'Transport-moving', 'Sales'}",{'Other-relative'},{'White'},{'Female'},"(21.0, 99.0)",{'United-States'},{'<=50K'},CSjgWC0yGaRWwSmEa6pBM9xNlNMT4YZEC9jgsXeGehbdgQ7sdaMltqn0NcKojU1l0CXkC3FiVi4z0qIGCBSsctcdz3HsaBw0N8P3nbwERX7dgV8j96C3NiQvcVU7PSmn4J/OoyMdYhOjWxPtHQK2a2e3nVyN8AqNE8f7hKZuQQs=
1358,"(52.0, 58.0)","{'?', 'Private'}","(5.0, 14.0)",{'Separated'},"{'?', 'Prof-specialty', 'Transport-moving', 'Sales'}",{'Other-relative'},{'White'},{'Female'},"(21.0, 99.0)",{'United-States'},{'<=50K'},Xqy+skgkpMQufbNKc9QUHG3USFKN3wRLP3TPbbTvwz4rKOph+nEZFHbQ37b2tyFbXbPLeBb6M6oJAKvB750DFM6Rk5mgQNnLYHpznC7SY1vFzK6EzsR8hM9+HhSTIm2C97tqM9AsVLYyJwPXZEfFno0Z+RTL6Uhryd1P67P9WqE=
1611,"(52.0, 58.0)","{'?', 'Private'}","(5.0, 14.0)",{'Separated'},"{'?', 'Prof-specialty', 'Transport-moving', 'Sales'}",{'Other-relative'},{'White'},{'Female'},"(21.0, 99.0)",{'United-States'},{'>50K'},p4dXEyAZZI4sg7F0GEoqpXNEYyAb15CDlqsyEFpWAEdGYXAodY0kU6KTwnSz7bu2kRTN5wGb25TM8iPTKaUcHbjW3sx4u+8qBEJjWyDKTDkWajjb25ZZt6Faamr7jaFt5syqWlasSyebxnHq9GuoG/wwcwRPqiY4vDgFlFdwUR4=
2088,"(52.0, 58.0)","{'?', 'Private'}","(5.0, 14.0)",{'Separated'},"{'?', 'Prof-specialty', 'Transport-moving', 'Sales'}",{'Other-relative'},{'White'},{'Female'},"(21.0, 99.0)",{'United-States'},{'<=50K'},erU/Girs+2JTIJEkEYWIrNcNTnwoE+9l4jHJlZkpj6OkX0MCJe5BxGymBBLdxFaeYgGCP5912I0xcZMioa8OuLbzzf1vSgwtEOMmHQaleTqHbhYGwj6HU/d2XoWSfKDR338irgEO7WShqPl2xH0nII5tN+Uej+e9XD8ZRh20Nyo=
2590,"(52.0, 58.0)","{'?', 'Private'}","(5.0, 14.0)",{'Separated'},"{'?', 'Prof-specialty', 'Transport-moving', 'Sales'}",{'Other-relative'},{'White'},{'Female'},"(21.0, 99.0)",{'United-States'},{'>50K'},Sr37UxxhUUcNNOUw5h87vnWaAeyS938+J9PE3HmPSU9NxbO0EIO2a/6IfLYKGZQYjjEUyfH3oy5SeqNntH13QfP6PnbYtHLzNsgEqiFGMHJcYZMexX64pSgWc4gqXJ2Ksysf5RHF8jKLGpFNF2ijbpNn/QEWBWmfgP3UDZQzS4o=
847,"(52.0, 53.0)",{'Private'},"(9.0, 13.0)",{'Never-married'},{'Sales'},{'Other-relative'},{'White'},{'Female'},"(21.0, 25.0)",{'United-States'},{'<=50K'},FaY8dy+gS2jEqo3ZOkwYVHbTLHNPZXCd0EWkjIMfjBr8BvGVI7WSJTcYQ/ypwlAIqoqDjEIGOS7yFtccbIDpaLf6PSqFSrPZ3V+PIPjtxQ5MZdOvcIPWhaQy67C6Drm2jpS/ipSM1J2Dhh14wHPXGdYDbF7dmUyumKM/Qn9mb8s=
895,"(52.0, 53.0)",{'Private'},"(9.0, 13.0)",{'Never-married'},{'Sales'},{'Other-relative'},{'White'},{'Female'},"(21.0, 25.0)",{'United-States'},{'<=50K'},m/J475pHM16tGYz8QJezbOK3pLlx/ja4dbIrEVm2CD3buzHd1bC+1bGSTKeb4XHavKAlnGa1kkrz/AjO1gERnR1oVkwRzQMKu/4ShLysZVX6xuRKNDx6HOYpjH6rKJvDlJUscZg2NtGglRSf0tcuXeMU0NJgvVQ6DHx88E4ITaI=
1595,"(52.0, 53.0)",{'Private'},"(9.0, 13.0)",{'Never-married'},{'Sales'},{'Other-relative'},{'White'},{'Female'},"(21.0, 25.0)",{'United-States'},{'<=50K'},gSTrldwaMbjDcs2EkXw//llIyLIflMMCYRIOsyT+T8XI/bfwWtRw8YyKuUEqDLg8aDBvNyIsPp+8grieoE1ig5QMp75m8XtXBL3meT/c3KBQ1bTkoK8L2MT/yloup7dyixOWNXzv6cYrNSBGtSXzLboaVGrIg38pUXkQcaW/rFk=
2882,"(52.0, 53.0)",{'Private'},"(9.0, 13.0)",{'Never-married'},{'Sales'},{'Other-relative'},{'White'},{'Female'},"(21.0, 25.0)",{'United-States'},{'>50K'},BzUlOK/YvmHKzg7XGlmxn8W9smUZF/HSfREtiqg13E9oxXyRcHaFntpG9BP84jvYnq8ct/m7qFbIvztjL5I9LYrBZtLrB5TOWrEtkmuHtena6agcqtNHU3mCzZu1Ekv2oiBHtoq44hFXeVPjMfpgUqGKlw/KBNsacuNe/kfnJsU=
6054,"(52.0, 53.0)",{'Private'},"(9.0, 13.0)",{'Never-married'},{'Sales'},{'Other-relative'},{'White'},{'Female'},"(21.0, 25.0)",{'United-States'},{'<=50K'},QHGBWHN5HULpCS0f0myXm4A7PLjeG5BJm4dIUMVcp+ilYYjS0mf3X5pjOgRQ7q1xuEP2NDTI0ms/Ry1K7zienVtHER8Odirm9fIysuOO241+SPc3w62WLurT2beQT9A7Y9YLaXLLJ9jSJk8RtrxNitOpXy+NhPBj/gXYi1sVlJI=
138,"(52.0, 53.0)",{'Private'},"(9.0, 13.0)",{'Never-married'},{'Sales'},{'Other-relative'},{'White'},{'Female'},"(21.0, 25.0)",{'United-States'},{'<=50K'},OLWDz4ECfwjzafezyJhBNUJVEbteYQiRjys3ij+RCTvBb/N6mYk4gED+9CtQDuB4dbK35pJhI+amxYvyHjxI1eGkW6jp0B0pmDQyFq0K22nPTHsSkQhADygV61Saj2WM0KHehrSvb+yQ6HPSJfyiWhsX30cL4/5PQh9UuZEaMQA=
476,"(52.0, 59.0)","{'Local-gov', 'Federal-gov'}","(9.0, 16.0)",{'Never-married'},"{'Prof-specialty', 'Tech-support', 'Exec-managerial', 'Adm-clerical'}",{'Other-relative'},{'White'},{'Female'},"(39.0, 54.0)",{'United-States'},{'<=50K'},GamYoEKIks2w9QQFA53Emy6C5LQp8nRE75DsD8pK4h1jBTf5PjWHugx+72/irmR9qSQZ2IAs3avc4CLoVqVlB/+E2oOnBcp/5LgsriuOtjQ91qugR8zCEyo2HbXybMV5IpVAtRqYHd2RYLLebtdVKiqGTBVdHhvIPiB4BN7e9m4=
604,"(52.0, 59.0)","{'Local-gov', 'Federal-gov'}","(9.0, 16.0)",{'Never-married'},"{'Prof-specialty', 'Tech-support', 'Exec-managerial', 'Adm-clerical'}",{'Other-relative'},{'White'},{'Female'},"(39.0, 54.0)",{'United-States'},{'<=50K'},G822CohdyJ454i/UPNBG+YcG+t76SYt5n+yJpzS9V4U4ZGXH/lIFxOSGVOR6N3xZNmY/mjvKXpzzVmWN6yq/biTdinflrH4PuasmZYMCdJmWyoM0MMGbc3uu0AT2qe0qhtDI4wlRwT1xGLOJzAp9uAX4Ffc/qiwq+YdF3hgSRoE=
1895,"(52.0, 59.0)","{'Local-gov', 'Federal-gov'}","(9.0, 16.0)",{'Never-married'},"{'Prof-specialty', 'Tech-support', 'Exec-managerial', 'Adm-clerical'}",{'Other-relative'},{'White'},{'Female'},"(39.0, 54.0)",{'United-States'},{'<=50K'},TwjQQtxLBBxNSKMtftBcVE5d6SfHKQfrrL91lzvD1R6AOx36HH7QQ1ojpTEm+Xinu9jw1WOQZHraI6b9P3P6XC5XFjio7Uump+FqPcZSZAofKtEe1uV7SzL5FTW92ytYSNyj1pjqF6jB7gUtzZQrG68af3HQhSG5+pDyBC28hMw=
7179,"(52.0, 59.0)","{'Local-gov', 'Federal-gov'}","(9.0, 16.0)",{'Never-married'},"{'Prof-specialty', 'Tech-support', 'Exec-managerial', 'Adm-clerical'}",{'Other-relative'},{'White'},{'Female'},"(39.0, 54.0)",{'United-States'},{'>50K'},FtGr74/pZtbBwP1dLzlQcmKBV1aHm0yF7QewwI2rFLjhx7KqusfxyH5UPdY9HzeVM6P03LFeTSxEPYnjRWlxIeWrrL2Qh/04euKrd2SiF0f4Zy/dpQmphrXAk9d2uVvScVOQi7xkHCkLEghhzh46Bpee9zY7zgv3sDLpE9LP1Fw=
9542,"(52.0, 59.0)","{'Local-gov', 'Federal-gov'}","(9.0, 16.0)",{'Never-married'},"{'Prof-specialty', 'Tech-support', 'Exec-managerial', 'Adm-clerical'}",{'Other-relative'},{'White'},{'Female'},"(39.0, 54.0)",{'United-States'},{'>50K'},lE5jDXhlvyh1OIgOnBbqKXX1MKAy+CxCYVVth965+S/VUb5DNYsNxZIXS3I+W67sHSIwDm8cgAvmPV9bExPZgxCNLOLj3h7v8kz/TL7EfXDeuxRMMT0L4w5nFmlTBw+xVyrfEM4FNf+/DHRkbHNxvRGFcKQtPq7MuYuKgwpr47I=
10420,"(52.0, 59.0)","{'Local-gov', 'Federal-gov'}","(9.0, 16.0)",{'Never-married'},"{'Prof-specialty', 'Tech-support', 'Exec-managerial', 'Adm-clerical'}",{'Other-relative'},{'White'},{'Female'},"(39.0, 54.0)",{'United-States'},{'>50K'},YmNiTzS7NE8caWFFrXZv3cUWk4cCGwExkkamDO9U59m/M9Iufbjj0kAbMB0OE7GmOFDD0D/6UQzUYdUhpSSRyk3PTs8fvhgsPmBMIlUWqaYbiqd9TMocyP7hX6HbY7GmqUL04Uf7pMCxOUyCntlCWTtwgdyvZeMXne+so1zBB4E=
228,"(50.0, 52.0)","{'State-gov', 'Private'}","(5.0, 10.0)",{'Married-spouse-absent'},"{'Other-service', 'Priv-house-serv', 'Adm-clerical'}",{'Other-relative'},{'White'},{'Female'},"(35.0, 40.0)",{'United-States'},{'<=50K'},QS5vN8c1FVNngPenZxz+rE3NI8V17Dq6fn5Am0AUD/W/TmH1yBkMNKUUI/ETYwcJI+aWjVoiGVZLRI57qFeVydD/kRd2Gri5azZNNsmVUAp5sgZFOVFb2ZEoBoMAU5vMNF+nEMGyBi2tVEjWEiDNstb576nwUPx2oYMzgT0qZMk=
1783,"(50.0, 52.0)","{'State-gov', 'Private'}","(5.0, 10.0)",{'Married-spouse-absent'},"{'Other-service', 'Priv-house-serv', 'Adm-clerical'}",{'Other-relative'},{'White'},{'Female'},"(35.0, 40.0)",{'United-States'},{'<=50K'},MXAE4gaEp/0C3eXtkUkNgYf5LdRvgfWSjWSzK6VSlItRz6cHOXUw3Ex3EtxSBQu+V8+I5DnPzTriJGnuWmsaB4euIOKhwxFN2y7E5pwxVtnVdVLwcGUK+KT+rmJ/pIpWnqYzrEiognGEGkwSOAm2/rYebqZUZs8GRB04mIkxty4=
2348,"(50.0, 52.0)","{'State-gov', 'Private'}","(5.0, 10.0)",{'Married-spouse-absent'},"{'Other-service', 'Priv-house-serv', 'Adm-clerical'}",{'Other-relative'},{'White'},{'Female'},"(35.0, 40.0)",{'United-States'},{'<=50K'},R5FsQNKTk327FMp0Bdkwre0XibU0xFGZ/nlGIBqo+EC/QguSylatg2YBJ1hS7fSwQNSC1epg2RQE0NRHInDZpFnJhehnD4YNdS/4LEKOtzQ6oYHbaNv62K0cDucaPor1wc+DyVintJQWzahgL0inUPo92pg72CnzFCcKrJJoGGA=
3156,"(50.0, 52.0)","{'State-gov', 'Private'}","(5.0, 10.0)",{'Married-spouse-absent'},"{'Other-service', 'Priv-house-serv', 'Adm-clerical'}",{'Other-relative'},{'White'},{'Female'},"(35.0, 40.0)",{'United-States'},{'<=50K'},eJVIVeNBjga/0TnCqcvP+/1ZNV8Ys8KHLQ0YypWOOORDLn2Eb9nYBaymMXNapw9Kg1gUiRYdjQzQwPNI1z+KZxG67GDG7wsVjF1uMLZRGm82EQRXAxifmEYoSraTWdvf2SmAf/0IBxa+Hyv/aUVw+oSVwLAVvKm4oL9AhChEVQg=
4279,"(50.0, 52.0)","{'State-gov', 'Private'}","(5.0, 10.0)",{'Married-spouse-absent'},"{'Other-service', 'Priv-house-serv', 'Adm-clerical'}",{'Other-relative'},{'White'},{'Female'},"(35.0, 40.0)",{'United-States'},{'<=50K'},PNcOM0K4/lK6FDDGvasdlnz37qa4MtFdndKUdWS8rxOXEaE68wnalTiKQDaZVvRCGM1abuvGX5WjeWJ39qcRiGaYvjHaU9Sc5sz/4tm2oq1u5gQYDPsUJ/OIqXN9DlczmCR4gZqeLfFufcw+fdqGoxTk5yUM5cBiAAv58oYwGto=
4917,"(50.0, 52.0)","{'State-gov', 'Private'}","(5.0, 10.0)",{'Married-spouse-absent'},"{'Other-service', 'Priv-house-serv', 'Adm-clerical'}",{'Other-relative'},{'White'},{'Female'},"(35.0, 40.0)",{'United-States'},{'<=50K'},Ayv9QmYj0UsAZ1ctlQuHtr6l0yCYsYA7/ahIEaVcDfgbGT12X+fzLwdeViZBUJqGusB5BADmUVlS2fxEfyZzsUWhpw9Tq+wR2Jns1DMI9pCxRkt0rpxYmLPfT2iKrhE8PmnGXBHT42CVv3JW7hOQAC/JKsu5M2wnY3+iutvAUWo=
