Unnamed: 0,age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,flag
6151,"(68.0, 69.0)",{'?'},"(10.0, 13.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(2.0, 6.0)","{'Italy' ,'United-States'}",{'<=50K'},n
6156,"(72.0, 75.0)",{'?'},"(11.0, 13.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(6.0, 11.0)",{'United-States'},{'<=50K'},n
6161,"(78.0, 86.0)",{'?'},"(9.0, 12.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(3.0, 13.0)",{'United-States'},{'<=50K'},n
6166,"(72.0, 74.0)",{'?'},"(9.0, 13.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(14.0, 18.0)",{'United-States'},{'<=50K'},n
6173,"(61.0, 75.0)",{'?'},"(7.0, 9.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(19.0, 20.0)",{'United-States'},{'<=50K'},n
6174,"(61.0, 75.0)",{'?'},"(7.0, 9.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(19.0, 20.0)",{'United-States'},{'<=50K'},n
6175,"(61.0, 75.0)",{'?'},"(7.0, 9.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(19.0, 20.0)",{'United-States'},{'<=50K'},n
6176,"(60.0, 74.0)",{'?'},"(6.0, 13.0)",{'Widowed'},{'?'},{'Not-in-family'},{'Other'},{'Female'},"(21.0, 35.0)",{'United-States'},{'<=50K'},n
6177,"(60.0, 74.0)",{'?'},"(6.0, 13.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(21.0, 35.0)",{'United-States'},{'<=50K'},n
6178,"(60.0, 74.0)",{'?'},"(6.0, 13.0)",{'Widowed'},{'?'},{'Not-in-family'},{'Black'},{'Female'},"(21.0, 35.0)",{'United-States'},{'<=50K'},n
6179,"(60.0, 74.0)",{'?'},"(6.0, 13.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(21.0, 35.0)",{'United-States'},{'<=50K'},n
6181,"(56.0, 61.0)",{'?'},"(4.0, 9.0)",{'Widowed'},{'?'},{'Not-in-family'},{'Black'},{'Female'},"(40.0, 51.0)",{'United-States'},{'<=50K'},n
6182,"(56.0, 61.0)",{'?'},"(4.0, 9.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 51.0)",{'United-States'},{'<=50K'},n
6186,"(65.0, 90.0)",{'?'},"(2.0, 14.0)",{'Widowed'},{'?'},{'Not-in-family'},{'Black'},{'Female'},"(40.0, 65.0)","{'?' ,'United-States'}",{'<=50K'},n
6187,"(65.0, 90.0)",{'?'},"(2.0, 14.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 65.0)","{'?' ,'United-States'}",{'<=50K'},n
6188,"(65.0, 90.0)",{'?'},"(2.0, 14.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 65.0)","{'?' ,'United-States'}",{'<=50K'},n
6189,"(65.0, 90.0)",{'?'},"(2.0, 14.0)",{'Widowed'},{'?'},{'Not-in-family'},{'Black'},{'Female'},"(40.0, 65.0)","{'?' ,'United-States'}",{'<=50K'},n
6190,"(65.0, 90.0)",{'?'},"(2.0, 14.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 65.0)","{'?' ,'United-States'}",{'<=50K'},n
6191,"(65.0, 90.0)",{'?'},"(2.0, 14.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 65.0)","{'?' ,'United-States'}",{'<=50K'},n
6192,"(65.0, 90.0)",{'?'},"(2.0, 14.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 65.0)","{'?' ,'United-States'}",{'<=50K'},n
6194,"(61.0, 76.0)",{'?'},"(2.0, 10.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(14.0, 21.0)","{'Canada' ,'Mexico' ,'Puerto-Rico'}",{'<=50K'},n
6203,"(66.0, 79.0)",{'Local-gov'},"(9.0, 9.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(3.0, 12.0)",{'United-States'},{'<=50K'},n
6205,"(51.0, 66.0)",{'Local-gov'},"(10.0, 16.0)",{'Widowed'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(25.0, 64.0)","{'Germany' ,'Nicaragua' ,'United-States'}",{'<=50K'},n
6206,"(51.0, 66.0)",{'Local-gov'},"(10.0, 16.0)",{'Widowed'},{'Prof-specialty'},{'Not-in-family'},{'Black'},{'Female'},"(25.0, 64.0)","{'Germany' ,'Nicaragua' ,'United-States'}",{'<=50K'},n
6210,"(52.0, 76.0)",{'Federal-gov'},"(7.0, 14.0)",{'Widowed'},"{'Adm-clerical' ,'Prof-specialty' ,'Tech-support'}",{'Not-in-family'},{'White'},{'Female'},"(15.0, 35.0)",{'United-States'},{'<=50K'},n
6211,"(52.0, 76.0)",{'Federal-gov'},"(7.0, 14.0)",{'Widowed'},"{'Adm-clerical' ,'Prof-specialty' ,'Tech-support'}",{'Not-in-family'},{'White'},{'Female'},"(15.0, 35.0)",{'United-States'},{'<=50K'},n
6212,"(52.0, 76.0)",{'Federal-gov'},"(7.0, 14.0)",{'Widowed'},"{'Adm-clerical' ,'Prof-specialty' ,'Tech-support'}",{'Not-in-family'},{'White'},{'Female'},"(15.0, 35.0)",{'United-States'},{'<=50K'},n
6215,"(54.0, 73.0)",{'Federal-gov'},"(4.0, 13.0)",{'Widowed'},"{'Adm-clerical' ,'Exec-managerial' ,'Prof-specialty' ,'Protective-serv'}",{'Not-in-family'},{'White'},{'Female'},"(37.0, 98.0)","{'England' ,'United-States'}",{'<=50K'},n
6216,"(54.0, 73.0)",{'Federal-gov'},"(4.0, 13.0)",{'Widowed'},"{'Adm-clerical' ,'Exec-managerial' ,'Prof-specialty' ,'Protective-serv'}",{'Not-in-family'},{'White'},{'Female'},"(37.0, 98.0)","{'England' ,'United-States'}",{'<=50K'},n
6220,"(58.0, 67.0)",{'Private'},"(5.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(8.0, 17.0)",{'United-States'},{'<=50K'},n
6225,"(65.0, 68.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(19.0, 20.0)","{'?' ,'United-States'}",{'<=50K'},n
6230,"(62.0, 63.0)",{'Private'},"(7.0, 9.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(22.0, 34.0)","{'Canada' ,'United-States'}",{'<=50K'},n
6235,"(61.0, 62.0)",{'Private'},"(7.0, 14.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 39.0)","{'Cambodia' ,'United-States'}",{'<=50K'},n
6244,"(64.0, 77.0)",{'Private'},"(4.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
6245,"(50.0, 62.0)",{'Private'},"(4.0, 12.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(7.0, 19.0)",{'United-States'},{'<=50K'},n
6249,"(50.0, 62.0)",{'Private'},"(4.0, 12.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(7.0, 19.0)",{'United-States'},{'<=50K'},n
6250,"(63.0, 66.0)",{'Private'},"(3.0, 9.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'Black'},{'Female'},"(16.0, 20.0)","{'Germany' ,'United-States'}",{'<=50K'},n
6251,"(63.0, 66.0)",{'Private'},"(3.0, 9.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 20.0)","{'Germany' ,'United-States'}",{'<=50K'},n
6254,"(63.0, 66.0)",{'Private'},"(3.0, 9.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 20.0)","{'Germany' ,'United-States'}",{'<=50K'},n
6255,"(59.0, 70.0)",{'Private'},"(6.0, 10.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(24.0, 31.0)",{'United-States'},{'<=50K'},n
6256,"(59.0, 70.0)",{'Private'},"(6.0, 10.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(24.0, 31.0)",{'United-States'},{'<=50K'},n
6260,"(64.0, 84.0)",{'Private'},"(9.0, 16.0)",{'Widowed'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 40.0)",{'United-States'},{'<=50K'},n
6261,"(64.0, 84.0)",{'Private'},"(9.0, 16.0)",{'Widowed'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 40.0)",{'United-States'},{'<=50K'},n
6262,"(64.0, 84.0)",{'Private'},"(9.0, 16.0)",{'Widowed'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 40.0)",{'United-States'},{'<=50K'},n
6265,"(65.0, 65.0)",{'Private'},"(3.0, 10.0)",{'Widowed'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(10.0, 27.0)","{'Italy' ,'United-States'}",{'<=50K'},n
6275,"(53.0, 59.0)",{'Private'},"(6.0, 9.0)",{'Widowed'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},n
6280,"(68.0, 77.0)",{'Private'},"(9.0, 13.0)",{'Widowed'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
6281,"(51.0, 60.0)",{'Private'},"(6.0, 16.0)",{'Widowed'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(41.0, 82.0)",{'United-States'},{'<=50K'},n
6287,"(57.0, 76.0)",{'Private'},"(6.0, 10.0)",{'Widowed'},{'Tech-support'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 34.0)",{'United-States'},{'<=50K'},n
6292,"(67.0, 75.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(25.0, 25.0)","{'Nicaragua' ,'United-States'}",{'<=50K'},n
6297,"(62.0, 69.0)",{'Private'},"(4.0, 10.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 74.0)",{'United-States'},{'<=50K'},n
6303,"(55.0, 76.0)",{'Private'},"(3.0, 6.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'Asian-Pac-Islander'},{'Female'},"(41.0, 75.0)","{'Columbia' ,'United-States'}",{'<=50K'},n
6308,"(61.0, 70.0)",{'Private'},"(5.0, 9.0)",{'Widowed'},{'Handlers-cleaners'},{'Not-in-family'},{'White'},{'Female'},"(7.0, 33.0)","{'England' ,'Puerto-Rico' ,'United-States'}",{'<=50K'},n
6313,"(56.0, 68.0)",{'Private'},"(2.0, 9.0)",{'Widowed'},{'Handlers-cleaners'},{'Not-in-family'},{'White'},{'Female'},"(36.0, 40.0)","{'Puerto-Rico' ,'United-States'}",{'<=50K'},n
6318,"(60.0, 72.0)",{'Private'},"(6.0, 10.0)",{'Widowed'},"{'Craft-repair' ,'Protective-serv' ,'Transport-moving'}",{'Not-in-family'},{'Black'},{'Female'},"(39.0, 50.0)",{'United-States'},{'<=50K'},n
6319,"(60.0, 72.0)",{'Private'},"(6.0, 10.0)",{'Widowed'},"{'Craft-repair' ,'Protective-serv' ,'Transport-moving'}",{'Not-in-family'},{'Black'},{'Female'},"(39.0, 50.0)",{'United-States'},{'<=50K'},n
6323,"(60.0, 74.0)",{'State-gov'},"(4.0, 11.0)",{'Widowed'},"{'Exec-managerial' ,'Handlers-cleaners' ,'Other-service'}",{'Not-in-family'},{'White'},{'Female'},"(14.0, 39.0)",{'United-States'},{'<=50K'},n
6324,"(60.0, 74.0)",{'State-gov'},"(4.0, 11.0)",{'Widowed'},"{'Exec-managerial' ,'Handlers-cleaners' ,'Other-service'}",{'Not-in-family'},{'Black'},{'Female'},"(14.0, 39.0)",{'United-States'},{'<=50K'},n
6329,"(53.0, 72.0)",{'Self-emp-inc'},"(7.0, 13.0)",{'Widowed'},"{'Exec-managerial' ,'Sales'}",{'Not-in-family'},{'White'},{'Female'},"(24.0, 60.0)",{'United-States'},{'<=50K'},n
6330,"(53.0, 72.0)",{'Self-emp-inc'},"(7.0, 13.0)",{'Widowed'},"{'Exec-managerial' ,'Sales'}",{'Not-in-family'},{'White'},{'Female'},"(24.0, 60.0)",{'United-States'},{'<=50K'},n
6331,"(53.0, 72.0)",{'Self-emp-inc'},"(7.0, 13.0)",{'Widowed'},"{'Exec-managerial' ,'Sales'}",{'Not-in-family'},{'White'},{'Female'},"(24.0, 60.0)",{'United-States'},{'<=50K'},n
6334,"(57.0, 78.0)",{'Self-emp-not-inc'},"(4.0, 10.0)",{'Widowed'},"{'Machine-op-inspct' ,'Other-service'}",{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
6339,"(54.0, 71.0)",{'Local-gov'},"(3.0, 9.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(28.0, 45.0)","{'?' ,'United-States'}",{'<=50K'},n
6340,"(54.0, 71.0)",{'Local-gov'},"(3.0, 9.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(28.0, 45.0)","{'?' ,'United-States'}",{'<=50K'},n
6344,"(50.0, 53.0)",{'Local-gov'},"(10.0, 16.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 49.0)",{'United-States'},{'<=50K'},n
6350,"(52.0, 61.0)",{'Local-gov'},"(9.0, 14.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(52.0, 70.0)","{'?' ,'United-States'}",{'<=50K'},n
6351,"(52.0, 61.0)",{'Local-gov'},"(9.0, 14.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(52.0, 70.0)","{'?' ,'United-States'}",{'<=50K'},n
6360,"(51.0, 66.0)",{'Local-gov'},"(10.0, 14.0)",{'Divorced'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(36.0, 40.0)",{'United-States'},{'<=50K'},n
6361,"(50.0, 66.0)",{'Local-gov'},"(9.0, 14.0)",{'Divorced'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 72.0)",{'United-States'},{'<=50K'},n
6367,"(57.0, 64.0)",{'Local-gov'},"(9.0, 10.0)",{'Divorced'},"{'Adm-clerical' ,'Handlers-cleaners' ,'Protective-serv'}",{'Not-in-family'},{'Black'},{'Female'},"(30.0, 33.0)",{'United-States'},{'<=50K'},n
6375,"(51.0, 54.0)",{'Local-gov'},"(4.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 45.0)",{'United-States'},{'<=50K'},n
6377,"(51.0, 53.0)",{'Local-gov'},"(10.0, 14.0)",{'Divorced'},"{'Adm-clerical' ,'Protective-serv'}",{'Not-in-family'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},n
6382,"(55.0, 59.0)",{'Local-gov'},"(9.0, 12.0)",{'Divorced'},"{'Adm-clerical' ,'Protective-serv'}",{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
6387,"(67.0, 75.0)",{'Private'},"(9.0, 14.0)",{'Divorced'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(2.0, 23.0)","{'Philippines' ,'United-States'}",{'<=50K'},n
6392,"(50.0, 54.0)",{'Private'},"(7.0, 10.0)",{'Divorced'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(31.0, 37.0)",{'United-States'},{'<=50K'},n
6397,"(50.0, 52.0)",{'Private'},"(7.0, 9.0)",{'Divorced'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
6406,"(53.0, 60.0)",{'Private'},"(9.0, 12.0)",{'Divorced'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
6410,"(67.0, 70.0)",{'Private'},"(4.0, 10.0)",{'Divorced'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
6414,"(64.0, 74.0)",{'Private'},"(6.0, 13.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(1.0, 15.0)",{'United-States'},{'<=50K'},n
6422,"(51.0, 55.0)",{'Private'},"(9.0, 11.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
6423,"(51.0, 55.0)",{'Private'},"(9.0, 11.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
6427,"(58.0, 63.0)",{'Private'},"(7.0, 10.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'Black'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
6428,"(58.0, 63.0)",{'Private'},"(7.0, 10.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
6429,"(51.0, 60.0)",{'Private'},"(4.0, 10.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(43.0, 47.0)",{'United-States'},{'<=50K'},n
6434,"(59.0, 72.0)",{'Private'},"(5.0, 11.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(20.0, 23.0)",{'United-States'},{'<=50K'},n
6443,"(50.0, 51.0)",{'Private'},"(9.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
6449,"(56.0, 57.0)",{'Private'},"(9.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
6454,"(55.0, 58.0)",{'Private'},"(10.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
6459,"(61.0, 66.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'Asian-Pac-Islander'},{'Female'},"(39.0, 40.0)","{'Japan' ,'United-States'}",{'<=50K'},n
6464,"(54.0, 57.0)",{'Private'},"(10.0, 12.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(42.0, 45.0)","{'Germany' ,'United-States'}",{'<=50K'},n
6465,"(52.0, 64.0)",{'Private'},"(9.0, 11.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(45.0, 60.0)",{'United-States'},{'<=50K'},n
6471,"(50.0, 53.0)",{'Private'},"(9.0, 10.0)",{'Divorced'},{'Exec-managerial'},{'Not-in-family'},{'Black'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
6476,"(62.0, 67.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)","{'?' ,'United-States'}",{'<=50K'},n
6477,"(62.0, 67.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)","{'?' ,'United-States'}",{'<=50K'},n
6482,"(58.0, 71.0)",{'Private'},"(13.0, 14.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(15.0, 32.0)","{'Germany' ,'United-States'}",{'<=50K'},n
6488,"(50.0, 57.0)",{'Private'},"(10.0, 14.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(35.0, 36.0)",{'United-States'},{'<=50K'},n
6493,"(59.0, 68.0)",{'Private'},"(10.0, 16.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)","{'Cuba' ,'United-States'}",{'<=50K'},n
6498,"(51.0, 65.0)",{'Private'},"(9.0, 14.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(43.0, 50.0)",{'United-States'},{'<=50K'},n
6499,"(51.0, 65.0)",{'Private'},"(9.0, 14.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(43.0, 50.0)",{'United-States'},{'<=50K'},n
6502,"(51.0, 65.0)",{'Private'},"(9.0, 14.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(43.0, 50.0)",{'United-States'},{'<=50K'},n
6506,"(50.0, 58.0)",{'Private'},"(9.0, 16.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(50.0, 64.0)",{'United-States'},{'<=50K'},n
6507,"(50.0, 58.0)",{'Private'},"(9.0, 16.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(50.0, 64.0)",{'United-States'},{'<=50K'},n
6508,"(52.0, 66.0)",{'Private'},"(3.0, 13.0)",{'Divorced'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(8.0, 15.0)","{'?' ,'United-States'}",{'<=50K'},n
6513,"(52.0, 66.0)",{'Private'},"(3.0, 13.0)",{'Divorced'},{'Priv-house-serv'},{'Not-in-family'},{'Black'},{'Female'},"(8.0, 15.0)","{'?' ,'United-States'}",{'<=50K'},n
6514,"(50.0, 51.0)",{'Private'},"(3.0, 9.0)",{'Divorced'},{'Machine-op-inspct'},{'Not-in-family'},{'Amer-Indian-Eskimo'},{'Female'},"(40.0, 48.0)","{'Honduras' ,'Mexico' ,'United-States'}",{'<=50K'},n
6515,"(50.0, 51.0)",{'Private'},"(3.0, 9.0)",{'Divorced'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 48.0)","{'Honduras' ,'Mexico' ,'United-States'}",{'<=50K'},n
6516,"(50.0, 51.0)",{'Private'},"(3.0, 9.0)",{'Divorced'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 48.0)","{'Honduras' ,'Mexico' ,'United-States'}",{'<=50K'},n
6519,"(55.0, 59.0)",{'Private'},"(4.0, 9.0)",{'Divorced'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 40.0)","{'Italy' ,'United-States'}",{'<=50K'},n
6520,"(55.0, 59.0)",{'Private'},"(4.0, 9.0)",{'Divorced'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 40.0)","{'Italy' ,'United-States'}",{'<=50K'},n
6521,"(55.0, 59.0)",{'Private'},"(4.0, 9.0)",{'Divorced'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 40.0)","{'Italy' ,'United-States'}",{'<=50K'},n
6523,"(55.0, 59.0)",{'Private'},"(4.0, 9.0)",{'Divorced'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 40.0)","{'Italy' ,'United-States'}",{'<=50K'},n
6524,"(67.0, 74.0)",{'Private'},"(5.0, 9.0)",{'Divorced'},{'Handlers-cleaners'},{'Not-in-family'},{'White'},{'Female'},"(9.0, 34.0)","{'Cuba' ,'Puerto-Rico' ,'United-States'}",{'<=50K'},n
6529,"(53.0, 66.0)",{'Private'},"(5.0, 9.0)",{'Divorced'},"{'Handlers-cleaners' ,'Transport-moving'}",{'Not-in-family'},{'White'},{'Female'},"(36.0, 40.0)",{'United-States'},{'<=50K'},n
6535,"(50.0, 58.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Craft-repair'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 45.0)","{'Philippines' ,'South' ,'United-States'}",{'<=50K'},n
6540,"(58.0, 65.0)",{'?'},"(6.0, 10.0)",{'Divorced'},{'?'},{'Not-in-family'},{'Asian-Pac-Islander'},{'Female'},"(5.0, 17.0)",{'United-States'},{'<=50K'},n
6541,"(58.0, 65.0)",{'?'},"(6.0, 10.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(5.0, 17.0)",{'United-States'},{'<=50K'},n
6545,"(56.0, 66.0)",{'?'},"(9.0, 13.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(19.0, 23.0)","{'Jamaica' ,'United-States'}",{'<=50K'},n
6550,"(63.0, 69.0)",{'?'},"(9.0, 13.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(35.0, 38.0)",{'United-States'},{'<=50K'},n
6559,"(57.0, 69.0)",{'?'},"(6.0, 9.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)","{'England' ,'United-States'}",{'<=50K'},n
6560,"(57.0, 69.0)",{'?'},"(6.0, 9.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)","{'England' ,'United-States'}",{'<=50K'},n
6561,"(56.0, 67.0)",{'?'},"(6.0, 13.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(42.0, 99.0)",{'United-States'},{'<=50K'},n
6562,"(56.0, 67.0)",{'?'},"(6.0, 13.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(42.0, 99.0)",{'United-States'},{'<=50K'},n
6569,"(51.0, 61.0)",{'State-gov'},"(10.0, 10.0)",{'Divorced'},"{'Craft-repair' ,'Exec-managerial' ,'Prof-specialty'}",{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
6570,"(51.0, 61.0)",{'State-gov'},"(10.0, 10.0)",{'Divorced'},"{'Craft-repair' ,'Exec-managerial' ,'Prof-specialty'}",{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
6571,"(52.0, 66.0)",{'State-gov'},"(9.0, 14.0)",{'Divorced'},"{'Exec-managerial' ,'Prof-specialty'}",{'Not-in-family'},{'White'},{'Female'},"(42.0, 71.0)",{'United-States'},{'<=50K'},n
6576,"(50.0, 65.0)",{'State-gov'},"(9.0, 13.0)",{'Divorced'},"{'Adm-clerical' ,'Tech-support'}",{'Not-in-family'},{'Black'},{'Female'},"(36.0, 37.0)",{'United-States'},{'<=50K'},n
6581,"(50.0, 64.0)",{'Self-emp-not-inc'},"(9.0, 15.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(35.0, 43.0)",{'United-States'},{'<=50K'},n
6582,"(50.0, 64.0)",{'Self-emp-not-inc'},"(9.0, 15.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(35.0, 43.0)",{'United-States'},{'<=50K'},n
6586,"(53.0, 67.0)",{'Self-emp-not-inc'},"(6.0, 9.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'Black'},{'Female'},"(10.0, 16.0)",{'United-States'},{'<=50K'},n
